officialProductId,listingProductId,brand,manufacturer,name,manufacturerRef,manufacturerRefs,variantCount,categoryPath,description,sourceImageUrl,imageCount,kzEvidence,status,sourcePageUrl
DENTI-KZ-SHINING-3D-16728,16728,SHINING 3D,,Фотополимерная смола Resin RM11,,,1,laboratornoe oborudovanie / raskhoduemyy material_1 / fotopolimernaya smola resin rm11,"Resin RM11 — это специализированная фотополимерная смола от SHINING 3D , разработанная для 3D-печати стоматологических моделей зубных дуг, отдельных зубов и штампиков с высокой точностью и стабильными механическими свойствами. Материал обеспечивает чёткое воспроизведение геометрии, устойчивость к деформациям и совместим с профессиональными стоматологическими 3D-принтерами. Назначение Смола Resin RM11 предназначена для изготовления: моделей зубных дуг отдельных зубов штампиков и вспомогательных надежных моделей диагностических и лабораторных образцов для планирования и проверки посадки реставраций Ключевые преимущества Высокая точность печати Resin RM11 обеспечивает чёткое воспроизведение мелких анатомических деталей и стабильные размеры готовых изделий, что важно при моделировании зубных дуг и пробных моделей зубов. Стабильность геометрии Материал демонстрирует минимальные изменения размеров после печати и пост-обработки, обеспечивая надёжность и воспроизводимость результатов. Хорошие механические свойства Изделия из RM11 обладают достаточной прочностью и устойчивостью к нагрузкам, что делает их подходящими для лабораторных проверок, прототипирования и функционального тестирования. Совместимость с профессиональными системами Resin RM11 оптимизирована для работы с профессиональными стоматологическими 3D-принтерами SHINING 3D (AccuFab-серии и другие устройства с длиной волны ~405 нм) и совместима с широким спектром DLP/LCD/LED-принтеров. Области применения Resin RM11 подходит для печати: диагностических моделей зубных дуг и отдельных зубов лабораторных штампиков и вспомогательных образцов моделей для планирования и проверки посадки ортопедических конструкций Рабочий процесс Смола используется в 3D-принтерах с UV-светом ~405 нм. После печати рекомендуется очистка моделей в изопропиловом спирте (или аналогичном растворе) и последующее пост-отверждение в специализированных станциях (например, FabCure / FabCure N2) для достижения оптимальной прочности и стабильности.",https://denti.kz/upload/dev2fun.imagecompress/webp/iblock/08b/bt20o6if8bqwg4khtpzc6lwxivx2bpow.webp,1,EXACT_KZ_SPECIALIZED_MARKETPLACE_LISTING,MANUFACTURER_REFERENCE_REQUIRED,https://denti.kz/orders/blank_zakaza/laboratornoe-oborudovanie/raskhoduemyy-material_1/fotopolimernaya-smola-resin-rm11/
DENTI-KZ-SHINING-3D-9501,9501,SHINING 3D,,Фотополимерная смола Resin SG01,,,1,laboratornoe oborudovanie / raskhoduemyy material_1 / fotopolimernaya smola resin sg01,"Surgical Guide (SG01) — это полимерная смола, разработанная для профессиональных стоматологических 3D-принтеров. SG01 представляет собой прозрачный биосовместимый полимер, предназначенный для печати стоматологических хирургических шаблонов. Surgical Guide (SG01) от Shining 3D — это высококачественный материал, который обеспечивает безопасность, точность и надежность в стоматологической практике. Особенности Материал соответствует стандартам ISO 10993, что делает его пригодным для индивидуального неимплантируемого использования с ограничением контакта с телом до 24 часов После отверждения SG01 характеризуется высокой твёрдостью и минимальной гибкостью, что позволяет изделиям сохранять форму и стабильность во время стоматологических операций Изделия из SG01 устойчивы к различным дезинфицирующим средствам, что позволяет подвергать их автоклавированию и стерилизации без потери качества Прозрачность материала обеспечивает отличную визуализацию рабочей области, что особенно важно при выполнении точных хирургических процедур Применение SG01 идеально подходит для создания хирургических шаблонов, используемых в стоматологических операциях. Эти шаблоны обеспечивают точное направление для сверления и установки имплантатов, что повышает точность и эффективность процедур. Совместимость SG01 подходит для 3D-принтеров с длиной УФ-волны 405 нм, что делает его универсальным решением для большинства современных профессиональных стоматологических 3D-принтеров.",https://denti.kz/upload/dev2fun.imagecompress/webp/iblock/0ba/7wxb36ng28lzq25woj8e7pth4f24402l.webp,1,EXACT_KZ_SPECIALIZED_MARKETPLACE_LISTING,MANUFACTURER_REFERENCE_REQUIRED,https://denti.kz/orders/blank_zakaza/laboratornoe-oborudovanie/raskhoduemyy-material_1/fotopolimernaya-smola-resin-sg01/
DENTI-KZ-SHINING-3D-9502,9502,SHINING 3D,,Фотополимерная смола Resin TN11,,,1,laboratornoe oborudovanie / raskhoduemyy material_1 / fotopolimernaya smola resin tn11,"Фотополимерная смола TN11 - светоотверждаемый полимерный материал для печати на профессиональных стоматологических 3D-принтерах временных коронок и мостов. Используется на предварительных этапах изготовления зубных протезов, таких как проверка посадки и окклюзии перед окончательным производством. Обладает хорошей стабильностью, то есть сохраняет свою первоначальную форму и размер после отверждения. Это гарантирует, что зубные протезы, выполненные из этого материала, будут соответствовать запланированным. Это также помогает уменьшить количество ошибок и корректировок, необходимых в дальнейшем, экономя время и повышая точность производственного процесса. Особенности: Высокая прочность - устойчивость к высокому давлению Высокая прочность на изгиб Низкое водопоглощение Применение: временные коронки и мостовидных протезы с качественной цветопередачей, морфологией, окклюзией и т.д",https://denti.kz/upload/dev2fun.imagecompress/webp/iblock/cba/h9itzq4ybtcjg80nx49hd2rypsehhyl3.webp,1,EXACT_KZ_SPECIALIZED_MARKETPLACE_LISTING,MANUFACTURER_REFERENCE_REQUIRED,https://denti.kz/orders/blank_zakaza/laboratornoe-oborudovanie/raskhoduemyy-material_1/fotopolimernaya-smola-resin-tn11/
DENTI-KZ-SHINING-3D-9505,9505,SHINING 3D,,Фотополимерная смола Resin TR01,,,1,laboratornoe oborudovanie / raskhoduemyy material_1 / fotopolimernaya smola resin tr01,"Shining Dent TR01 — это новейшая биосовместимая смола от компании Shining 3D, специально разработанная для использования в стоматологической практике. Этот материал идеально подходит для печати индивидуальных оттисков, базисных пластин для протезов и других функциональных ложек. Основные преимущества TR01: Биосовместимость - TR01 безопасен для использования в стоматологических процедурах, что делает его идеальным для контакта с полостью рта. Незначительный запах и вкус - смола практически не имеет запаха и вкуса, что обеспечивает комфорт для пациентов при использовании. Высокий модуль упругости - этот материал обладает высокой жесткостью, что гарантирует минимальную деформацию даже при сильном давлении. Это свойство особенно важно для создания точных и стабильных оттисков и базисных пластин. Минимальная деформация - благодаря своим физическим характеристикам, TR01 обеспечивает стабильность и долговечность готовых изделий, что критически важно для функциональных стоматологических ложек. Применение: Индивидуальные оттиски - TR01 позволяет создавать точные и надежные оттиски, необходимые для изготовления качественных стоматологических протезов. Базисные пластины для протезов - смола обеспечивает необходимую жесткость и стабильность для базисных пластин, что улучшает их функциональность и комфорт при использовании. Функциональные ложки - TR01 используется для изготовления ложек, которые обеспечивают точное воспроизведение анатомических особенностей полости рта.",https://denti.kz/upload/dev2fun.imagecompress/webp/iblock/16e/9jxn39uoahlefiwliauippvc3tlez9nw.webp,1,EXACT_KZ_SPECIALIZED_MARKETPLACE_LISTING,MANUFACTURER_REFERENCE_REQUIRED,https://denti.kz/orders/blank_zakaza/laboratornoe-oborudovanie/raskhoduemyy-material_1/fotopolimernaya-smola-resin-tr01/
DENTI-KZ-SIGER-12587,12587,SIGER,,Стоматологическая установка Siger S30 (Cart arm версия),,,1,stomatologicheskie kresla / stomatologicheskaya ustanovka siger s30 cart arm versiya,"В данный комплект входит: стоматологическая установка Siger S30 электрический микромотор Siger E1 скалер Siger Е3000 нагреватель отвердитель curing Siger Q6 турбинный наконечник COXO CX207F угловой наконечник COXO CX235C1 Кресло пациента Анатомическое кресло с бесшовной обивкой, регулируемым подголовником и синхронным движением спинки и сиденья разработано специально для максимально удобного положения пациента во время лечения. Тонкий профиль спинки из алюминиевого сплава не мешает врачу проводить манипуляции, даже когда спинка кресла находится в нижнем положении. Система аварийной остановки при столкновении с препятствием придает креслу повышенную безопасность. Блок врача Блок врача с нижней подачей и является передвижным, включает 5 инструментов: пистолет вода-воздух 6-ти канальный модуль с фиброоптикой модуль 4-х канального подключения скалер турбомодуль Система антивсасывания жидкости и твердых частиц создает высокую степень безопасности для пациента. Пневматический фиксатор блока в нужном положении, сенсорная панель управления и блокировка неиспользуемых инструментов повышают эффективность работы врача. Гидроблок В стационарном гидроблоке с пневматической и гидравлической автоматикой предусмотрено напольное крепление. В гидроблоке размещена система вакуумной аспирации и дезинфекции шлангов. Автономная подача воды к инструментам с выдвижным блоком позволяет применять дезинфицирующие жидкости во время лечения. Поворотная плевательница из керамики и со стаканом удобно для пациента размещена на верхней части гидроблока. Блок ассистента Блок ассистента, рассчитанный на 4 инструмента, имеет сенсорную панель управления, на которую выведены все функции блока: работа инструментов движение кресла включение светильника наполнение стакана Отличается от моделей класса U возможностью быстрого подключения вакуумной помпы, что делает работу аспирационных инструментов блока значительно эффективнее. Освещение Бестеневой светильник SIGER LED создает великолепное узконаправленное освещение зоны лечения, а сенсорные системы включения/выключения и регулировки яркости экономят время врача и позволяют получить нужную яркость света одним касанием. Стоматологическая установка Siger S30 (Cart arm версия) Опция для стоматологических установок – премиальные обивки src="" https://www.youtube.com/embed/Uip0X-MgxZI?si=XTNxwvbaSdeTBSsz "" style=""width:75%; aspect-ratio:16/9; display:block; margin:0 auto;"" title=""YouTube video player"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen>",https://denti.kz/upload/dev2fun.imagecompress/webp/iblock/1ed/q5z9vgcgih68oq676izod8tsw6hnmitg.webp,1,EXACT_KZ_SPECIALIZED_MARKETPLACE_LISTING,MANUFACTURER_REFERENCE_REQUIRED,https://denti.kz/orders/blank_zakaza/stomatologicheskie-kresla/stomatologicheskaya-ustanovka-siger-s30-cart-arm-versiya/
DENTI-KZ-SIGER-10667,10667,SIGER,,Стоматологическая установка Siger S30 (Hanging версия),,,1,stomatologicheskie kresla / stomatologicheskaya ustanovka siger s30 hanging versiya komplekt,"В данный комплект входит: стоматологическая установка Siger S30 электрический микромотор Siger E1, скалер Siger Е3000, нагреватель, отвердитель curing Siger Q6, турбинный наконечник COXO CX207F, угловой наконечник COXO CX235C1. Кресло пациента Анатомическое кресло с бесшовной обивкой, регулируемым подголовником и синхронным движением спинки и сиденья разработано специально для максимально удобного положения пациента во время лечения. Тонкий профиль спинки из алюминиевого сплава не мешает врачу проводить манипуляции, даже когда спинка кресла находится в нижнем положении. Система аварийной остановки при столкновении с препятствием придает креслу повышенную безопасность. Блок врача Блок врача с верхней подачей включает 5 инструментов: пистолет вода-воздух 6-ти канальный модуль с фиброоптикой модуль 4-х канального подключения скалер турбомодуль Система антивсасывания жидкости и твердых частиц создает высокую степень безопасности для пациента. Пневматический фиксатор блока в нужном положении, сенсорная панель управления и блокировка неиспользуемых инструментов повышают эффективность работы врача. Гидроблок В стационарном гидроблоке с пневматической и гидравлической автоматикой предусмотрено напольное крепление. В гидроблоке размещена система вакуумной аспирации и дезинфекции шлангов. Автономная подача воды к инструментам с выдвижным блоком позволяет применять дезинфицирующие жидкости во время лечения. Поворотная плевательница из керамики и со стаканом удобно для пациента размещена на верхней части гидроблока. Блок ассистента Блок ассистента, рассчитанный на 4 инструмента, имеет сенсорную панель управления, на которую выведены все функции блока: работа инструментов движение кресла включение светильника наполнение стакана Отличается от моделей класса U возможностью быстрого подключения вакуумной помпы, что делает работу аспирационных инструментов блока значительно эффективнее. Освещение Бестеневой светильник SIGER LED создает великолепное узконаправленное освещение зоны лечения, а сенсорные системы включения/выключения и регулировки яркости экономят время врача и позволяют получить нужную яркость света одним касанием. Опция для стоматологических установок – премиальные обивки src="" https://www.youtube.com/embed/Uip0X-MgxZI?si=XTNxwvbaSdeTBSsz "" style=""width:75%; aspect-ratio:16/9; display:block; margin:0 auto;"" title=""YouTube video player"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen>",https://denti.kz/upload/dev2fun.imagecompress/webp/iblock/ce7/5m7sgo4hvzcjpkes6lz60h1v36z2kww6.webp,1,EXACT_KZ_SPECIALIZED_MARKETPLACE_LISTING,MANUFACTURER_REFERENCE_REQUIRED,https://denti.kz/orders/blank_zakaza/stomatologicheskie-kresla/stomatologicheskaya-ustanovka-siger-s30-hanging-versiya-komplekt/
DENTI-KZ-SIGER-16873,16873,SIGER,,Стоматологическая установка Siger U500 (Hanging версия),,,1,stomatologicheskie kresla / stomatologicheskaya ustanovka siger u500 hanging versiya,"Siger U500 (Hanging Version) Эргономика, комфорт и технологичность в каждой детали Siger U500 — современная стоматологическая установка, созданная для клиник, которые ценят продуманную эргономику, цифровой контроль и высокий уровень комфорта для врача и пациента. Это сбалансированное решение, где каждая деталь работает на эффективность и удобство. Универсальная конструкция Установка одинаково удобна для правшей и левшей. Раздельные зоны управления позволяют адаптировать рабочее пространство под индивидуальные привычки врача без переобучения и потери времени. Идеально подходит для клиник с несколькими специалистами. Интеллектуальный дисплей состояния Интерактивный экран отображает параметры работы и состояние инструментов в режиме реального времени. Врач получает полный контроль над процессом, не отвлекаясь от пациента. Управление интуитивное, логичное и современное. Поворотное кресло пациента Кресло с функцией поворота на 30° упрощает позиционирование и снижает физическую нагрузку на врача. Анатомическая форма обеспечивает комфорт даже при длительных процедурах. Контроль температуры воды Система подогрева с отображением температуры в реальном времени создаёт дополнительный комфорт для пациента и подчёркивает внимание к деталям сервиса. Ассистентский модуль Оснащён четырьмя регулируемыми слотами с возможностью изменения угла наклона. Обеспечивает удобную работу в четыре руки и быстрый доступ к инструментам. Решение для клиник, ориентированных на уровень Siger U500 выбирают, когда важно: — оптимизировать рабочий процесс — снизить нагрузку на команду — повысить комфорт пациента — создать современное и технологичное пространство Siger U500 — установка, в которой эргономика и технологии работают в балансе. Опция для стоматологических установок – премиальные обивки. S-code (сегментированная кожа, силиконовый материал) - скачать брошюру src="" https://www.youtube.com/embed/4s-T9WawFUQ?si=nbiG2tUYOeU4nodv "" style=""width:75%; aspect-ratio:16/9; display:block; margin:0 auto;"" title=""YouTube video player"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen>",https://denti.kz/upload/dev2fun.imagecompress/webp/iblock/116/a80xsxo2rz85uxp3cfr5zqa164544mlg.webp,1,EXACT_KZ_SPECIALIZED_MARKETPLACE_LISTING,MANUFACTURER_REFERENCE_REQUIRED,https://denti.kz/orders/blank_zakaza/stomatologicheskie-kresla/stomatologicheskaya-ustanovka-siger-u500-hanging-versiya/
DENTI-KZ-SIGER-10669,10669,SIGER,,Стоматологическая установка Siger V6000 (Hanging версия),,,1,stomatologicheskie kresla / stomatologicheskaya ustanovka siger v6000 hanging versiya komplekt,"Профессиональное решение для комфортной и эффективной работы стоматолога Siger V6000 Hanging — это надёжная стоматологическая установка с навесным (hanging) типом подачи инструментов. Разработана для обеспечения высокой эргономики, безопасности и удобства как врача, так и пациента. Новаторская планировка пространства: Достигнуто пространственное зонирование для стоматолога и пациента. Обтяжка и мягкость подушки сиденья тщательно продуманы, чтобы обеспечить максимальную поддержку и комфорт. Модернизированная рама кресла обеспечивает устойчивость даже при больших нагрузках. 3 набора программ для врачей, 15 положений кресла с памятью. Настраиваемые параметры для нескольких пользователей. Двухшарнирный трехосевой подвижный рычаг: возможность гибкого перемещения в различные положения для удовлетворения всех клинических потребностей. Опционально можно установить кронштейн для регулировки высоты. На большом столике для инструментов можно разместить три лотка. Складной стеллаж для инструментов красив и очень удобен в использовании. Интеллектуальный - Эффективный - Надежный - Доступный Профессиональный дизайн -Большой инструментальный столик позволяет разместить три лотка, что удовлетворяет потребности врачей и медсестер в одновременном размещении большого количества инструментов. -Очень удобно реализовано управление четырьмя руками, а складная инструментальная стойка красива и очень удобна в использовании. -Водопроводная труба отделена от контура для снижения частоты отказов. -Опциональная система быстрого подключения динамического инструмента обеспечивает большое удобство при демонтаже труб, чистке и дезинфекции. Многофункциональное ножное управление автоматический доступ к предустановленному положению кресла автоматический доступ к заданному положению плевательницы автоматическое включение/выключение рабочего освещения автоматическое ополаскивание плевательницы автоматическое наполнение чашек интеллектуальный возврат в предыдущее положение регулируемые положения стула В данный комплект входит: стоматологическая установка Siger V6000 скелер Siger E3000, нагреватель, curing Siger Q6, турбинный наконечник COXO CX207-F, воздушный микромотор COXO CX235-3B, угловой наконечник COXO CX235C1. Опция для стоматологических установок – премиальные обивки. S-code (сегментированная кожа, силиконовый материал) src="" https://www.youtube.com/embed/FaZxHkRMVaE?si=rVJ0jrduGD9anfk- "" style=""width:75%; aspect-ratio:16/9; display:block; margin:0 auto;"" title=""YouTube video player"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen>",https://denti.kz/upload/dev2fun.imagecompress/webp/iblock/46e/7g0t5u7nrcnka08c03nxn1uoxfbe6mjs.webp,1,EXACT_KZ_SPECIALIZED_MARKETPLACE_LISTING,MANUFACTURER_REFERENCE_REQUIRED,https://denti.kz/orders/blank_zakaza/stomatologicheskie-kresla/stomatologicheskaya-ustanovka-siger-v6000-hanging-versiya-komplekt/
DENTI-KZ-SIGER-12713,12713,SIGER,,Siger 3+1 шт S30 + Моноблок 22” + интр.камера и воздушный компрессор,,,1,aktsii / siger 3 1 sht s30 monoblok 22 intr kamera i vozdushnyy kompressor,"Пакетное предложение «3+1 Siger S30 + Моноблок 22”+возд.компрессор и интраоральная камера» приобретите три установки Siger s30 и получите четвёртую — в подарок, вместе с цифровым комплектом визуализации и безмасляным воздушным компрессором! Преимущества: Анатомическое кресло с бесшовной обивкой Верхняя подача инструментов (5 позиций) Ассистентский модуль с сенсорной панелью Гидроблок с вакуумной аспирацией и дезинфекцией Яркий LED-светильник для точной работы Моноблок 22” — демонстрация снимков и данных Интраоральная камера — чёткое изображение полости рта А также: В комплект входят: 4 установки Siger S30 (по акции 3+1) ➔ https://denti.kz/orders/blank_zakaza/stomatologicheskie-kresla/stomatologicheskaya-ustanovka-siger-s30-hanging-versiya-komplekt/?oid=10668 "">подробнее о товаре здесь 1 Моноблок 22” 1 Интраоральная камера 1 безмасляный воздушный компрессор 3х750w ➔ https://denti.kz/orders/blank_zakaza/klinicheskoe-oborudovanie/diagnostika/bezmaslyanyy-vozdushnyy-kompressor/?oid=12537 "">подробнее о товаре здесь",https://denti.kz/upload/dev2fun.imagecompress/webp/iblock/7c1/0g79c4y3vx1rh8pa4rtvzslcwlwmavt8.webp,1,EXACT_KZ_SPECIALIZED_MARKETPLACE_LISTING,MANUFACTURER_REFERENCE_REQUIRED,https://denti.kz/orders/blank_zakaza/aktsii/siger-3-1-sht-s30-monoblok-22-intr-kamera-i-vozdushnyy-kompressor/
DENTI-KZ-SIGER-10569,10569,SIGER,,Siger 3+1 шт S30 + Моноблок 22” и интр.камера,,,1,aktsii / siger 3 1 sht s30 monoblok 22 i intr kamera,"Пакетное предложение «3+1 Siger S30 + Моноблок 22” и интраоральная камера» приобретите три установки Siger S30 и получите четвёртую — в подарок , вместе с цифровым комплектом визуализации! Преимущества: Анатомическое кресло с бесшовной обивкой Верхняя подача инструментов (5 позиций) Ассистентский модуль с сенсорной панелью Гидроблок с вакуумной аспирацией и дезинфекцией Яркий LED-светильник для точной работы Моноблок 22” — демонстрация снимков и данных Интраоральная камера — чёткое изображение полости рта А также: В комплект входят: 4 установка Siger S30 (по акции 3+1) ➔ https://denti.kz/orders/blank_zakaza/stomatologicheskie-kresla/stomatologicheskaya-ustanovka-siger-s30-hanging-versiya-komplekt/?oid=10668 "">подробнее о товаре здесь 1 Моноблок 22” 1 Интраоральная камера Инструкция по оформлению заказа: Шаг 1. Добавьте пакетное предложение в «Корзину», в корзине выберите количество и нажмите «Оформить заказ». Заполните все необходимые поля и нажмите «Оформить заказ». Шаг 2. После этого ваш персональный менеджер запросит необходимые реквизиты для подготовки договора. Вам останется согласовать и подписать готовый договор. Шаг 3. Произведите оплату выбранным способом: по банковским реквизитам (на основании выставленного счета), наличными средствами с выдачей фискального чека. Шаг 4. Для завершения оформления заказа выберите на сайте и добавьте в корзину нужные имплантаты (с указанием типа, размера и количества), перейдите на страницу оформления заказа и нажмите «Оформить заказ».* Шаг 5. Согласуйте с менеджером точную дату и детали доставки. После чего получите заказ с соответствующей товарной накладной. *Данный этап служит для детализации пакетного предложения и не требует повторной оплаты",https://denti.kz/upload/dev2fun.imagecompress/webp/iblock/a79/79m9xa7vl9xnkkgg2lx1wtrloxolc0rv.webp,1,EXACT_KZ_SPECIALIZED_MARKETPLACE_LISTING,MANUFACTURER_REFERENCE_REQUIRED,https://denti.kz/orders/blank_zakaza/aktsii/siger-3-1-sht-s30-monoblok-22-i-intr-kamera/
DENTI-KZ-SIGER-12709,12709,SIGER,,Siger 3+1 шт V6000 + Моноблок 22” + интр.камера и воздушный компрессор,,,1,aktsii / siger 3 1 sht v6000 monoblok 22 intr kamera i vozdushnyy kompressor,"Пакетное предложение «3+1 установка Siger V6000 в комплекте с Моноблоком 22”» приобретите три установки Siger V6000 получите четвёртую — в подарок, а также безмасляный воздушный компрессор вместе с цифровым комплектом визуализации! Преимущества установки Siger V6000: Анатомическое кресло с бесшовной обивкой — комфорт для пациента и лёгкость в уходе. Блок врача с верхней подачей и 5 инструментами — оптимальная эргономика. Ассистентский модуль с сенсорной панелью управления. Система вакуумной аспирации и встроенная дезинфекция. Яркий LED-светильник с точной фокусировкой света в зоне лечения. В комплект входят: Моноблок 22” — удобен для демонстрации диагностических изображений и презентаций. Интраоральная камера — для детальной визуализации полости рта в реальном времени. Безмасляный воздушный компрессор (3х750w) – нужен для подачи чистого, сухого воздуха без масляных примесей. ➔ https://denti.kz/orders/blank_zakaza/klinicheskoe-oborudovanie/diagnostika/bezmaslyanyy-vozdushnyy-kompressor/?oid=12537 "">подробнее о товаре здесь Современная стоматологическая установка Siger V6000 - с продуманной эргономикой. ➔ https://denti.kz/orders/blank_zakaza/stomatologicheskie-kresla/stomatologicheskaya-ustanovka-siger-v6000-hanging-versiya-komplekt/?oid=10670 ""> подробнее о товаре здесь",https://denti.kz/upload/dev2fun.imagecompress/webp/iblock/cd2/es0xl3hzi80unt3dqf644pig7bwwadlw.webp,1,EXACT_KZ_SPECIALIZED_MARKETPLACE_LISTING,MANUFACTURER_REFERENCE_REQUIRED,https://denti.kz/orders/blank_zakaza/aktsii/siger-3-1-sht-v6000-monoblok-22-intr-kamera-i-vozdushnyy-kompressor/
DENTI-KZ-SIGER-10565,10565,SIGER,,Siger 3+1 шт V6000 + Моноблок 22” и интр.камера,,,1,aktsii / siger 3 1 sht v6000 monoblok 22 i intr kamera,"Пакетное предложение «3+1 установка Siger V6000 в комплекте с Моноблоком 22” приобретите три установки Siger V6000 и получите четвёртую — в подарок , вместе с цифровым комплектом визуализации! Преимущества установки Siger V6000: Анатомическое кресло с бесшовной обивкой — комфорт для пациента и лёгкость в уходе. Блок врача с верхней подачей и 5 инструментами — оптимальная эргономика. Ассистентский модуль с сенсорной панелью управления. Система вакуумной аспирации и встроенная дезинфекция. Яркий LED-светильник с точной фокусировкой света в зоне лечения. А также: В комплект входят: Моноблок 22” — удобен для демонстрации диагностических изображений и презентаций. Интраоральная камера — для детальной визуализации полости рта в реальном времени. Стоматологическая установка Siger V6000 — эффективен и удобен во всем. ➔ https://denti.kz/orders/blank_zakaza/stomatologicheskie-kresla/stomatologicheskaya-ustanovka-siger-v6000-hanging-versiya-komplekt/?oid=10670 ""> подробнее о товаре здесь Инструкция по оформлению заказа: Шаг 1. Добавьте пакетное предложение в «Корзину», в корзине выберите количество и нажмите «Оформить заказ». Заполните все необходимые поля и нажмите «Оформить заказ». Шаг 2. После этого ваш персональный менеджер запросит необходимые реквизиты для подготовки договора. Вам останется согласовать и подписать готовый договор. Шаг 3. Произведите оплату выбранным способом: по банковским реквизитам (на основании выставленного счета), наличными средствами с выдачей фискального чека. Шаг 4. Для завершения оформления заказа выберите на сайте и добавьте в корзину нужные имплантаты (с указанием типа, размера и количества), перейдите на страницу оформления заказа и нажмите «Оформить заказ».* Шаг 5. Согласуйте с менеджером точную дату и детали доставки. После чего получите заказ с соответствующей товарной накладной. *Данный этап служит для детализации пакетного предложения и не требует повторной оплаты",https://denti.kz/upload/dev2fun.imagecompress/webp/iblock/9ec/cl9e3rndoorj4futfedbvqzu9rlzp41r.webp,1,EXACT_KZ_SPECIALIZED_MARKETPLACE_LISTING,MANUFACTURER_REFERENCE_REQUIRED,https://denti.kz/orders/blank_zakaza/aktsii/siger-3-1-sht-v6000-monoblok-22-i-intr-kamera/
DENTI-KZ-SIGMADENT-SD-CERAM-19197,19197,Sigmadent SD Ceram,,Глазурь керамическая GLAZE POWDER,,,2,laboratornoe oborudovanie / raskhoduemyy material_1 / glazur keramicheskaya glaze powder,GLAZE POWDER LFU 30 г Низкотемпературная порошковая глазурь Используется для финишного глазурования; Циркония; Металлокерамики; Пресс-керамики. Особенности: Температура обжига от 710°C; Высокая прозрачность; Естественный блеск поверхности. GLAZE POWDER UNIVERSAL 30 г Универсальная порошковая глазурь Финишное покрытие для всех видов керамических реставраций. Особенности: Температура обжига от 800°C; Устойчивый блеск; Совместима с большинством керамических систем.,https://denti.kz/upload/dev2fun.imagecompress/webp/iblock/3b5/qb1d7iq7ppauyywpf7j0jz45bkb50kl9.webp,1,EXACT_KZ_SPECIALIZED_MARKETPLACE_LISTING,MANUFACTURER_REFERENCE_REQUIRED,https://denti.kz/orders/blank_zakaza/laboratornoe-oborudovanie/raskhoduemyy-material_1/glazur-keramicheskaya-glaze-powder/
